,,,,,,,
Year,Source,Product Name,Country Name,Volume (kg),Value (USD),Calculated Duty (USD),Edible code
2019,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"21,969","142,822",0,E
2021,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"15,814","189,081",0,E
2021,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,161,"2,146",0,E
2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"519,704","7,164,057",0,E
2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"159,431","2,097,453",0,E
2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"45,625","526,688",0,E
2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"6,204","93,302",0,E
2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"40,824","544,815",0,E
2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"1,123,439","15,574,029",0,E
2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"26,473","459,855",0,E
2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"89,681","946,477",0,E
2019,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"83,792","1,090,556",0,E
2020,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"5,953","15,025",0,E
2019,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,236,"2,185",0,E
2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"2,875","32,797",0,E
2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,280,"3,153",0,E
2020,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"1,209","8,710",0,E
2019,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"6,407","86,515",0,E
2020,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"1,292,739","17,642,776",0,E
2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"963,092","14,522,195",0,E
2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"35,233","511,253",0,E
2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,544,"7,584",0,E
2020,IMP,GROUNDFISH HADDOCK MEAT FRESH,NORWAY,"287,716","3,377,991",0,E
2020,IMP,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"164,127","916,796",0,E
2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"4,182","56,990",0,E
2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"20,820","190,376",0,E
2019,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"70,500","675,623",0,E
2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,295,"4,128",0,E
2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,160,"2,504",0,E
2020,IMP,GROUNDFISH COD ATLANTIC FROZEN,NORWAY,"28,233","126,562",0,E
2020,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"2,500","35,207",0,E
2020,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"2,330","39,760",0,E
2021,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"14,325","218,382",0,E
2021,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"6,926","64,170",0,E
2022,IMP,GROUNDFISH COD NSPF FROZEN,ICELAND,"9,106","113,180",0,E
2022,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"1,738,583","22,313,061",0,E
2022,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"56,294","704,547",0,E
2022,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"49,095","591,882",0,E
2022,IMP,GROUNDFISH HADDOCK MEAT FRESH,NORWAY,"111,360","1,543,304",0,E
2022,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"31,340","356,332",0,E
2022,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"14,122","207,137",0,E
2023,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"36,111","389,084",0,E
2023,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"573,659","4,083,848",0,E
2022,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"676,141","11,394,582",0,E
2022,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"25,146","196,644",0,E
2023,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"1,581,189","26,576,056",0,E
2023,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"1,061,427","17,414,990",0,E
2023,IMP,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"196,433","1,021,456",0,E
2022,IMP,GROUNDFISH COD ATLANTIC FROZEN,NORWAY,"2,637,896","11,910,394",0,E
2022,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"58,365","1,412,491",0,E
2023,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"8,502","110,533",0,E
2023,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,NORWAY,480,"7,212",0,E
2023,IMP,GROUNDFISH COD NSPF DRIED,ICELAND,42,"2,918",0,E
2023,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"8,096","103,779",0,E
2022,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"1,126","17,400",0,E
2022,IMP,GROUNDFISH HADDOCK MEAT FRESH,NORWAY,"2,004","12,698",0,E
2014,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"872,432","12,759,255",0,E
2014,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"622,489","2,497,689",0,E
2014,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"28,378","195,739",0,E
2014,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"47,035","245,137",0,E
2014,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,948,"9,474",0,E
2014,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,"64,192","579,867",0,E
2015,IMP,GROUNDFISH COD NSPF MINCED FROZEN > 6.8KG,ICELAND,"92,227","181,429",0,E
2015,IMP,GROUNDFISH HADDOCK FRESH,NORWAY,"473,272","1,477,219",0,E
2011,IMP,GROUNDFISH COD ATLANTIC FILLET FROZEN,NORWAY,"72,775","817,257",0,E
2011,IMP,GROUNDFISH COD ATLANTIC FILLET FROZEN,NORWAY,"3,572","39,848",0,E
2011,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE > 6.8KG,NORWAY,135,"2,785",0,E
2010,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"189,156","2,263,356",0,E
2010,IMP,GROUNDFISH COD ATLANTIC FILLET FROZEN,NORWAY,"58,723","544,135",0,E
2010,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"32,558","603,914",0,E
2010,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"867,993","10,184,574",0,E
2010,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"215,275","2,105,409",0,E
2010,IMP,GROUNDFISH HADDOCK FROZEN,NORWAY,"4,527,825","13,351,733",0,E
2010,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE > 6.8KG,NORWAY,"15,326","159,602",0,E
2010,IMP,GROUNDFISH COD NSPF DRIED,ICELAND,"1,509","21,782",0,E
2013,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,"114,004","945,878",0,E
2013,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"213,094","793,587",0,E
2013,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"440,334","3,338,332",0,E
2013,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"50,673","548,702",0,E
2013,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"12,102","101,384",0,E
2013,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"4,384","59,178",0,E
2011,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"405,877","3,052,444",0,E
2011,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"24,882","178,279",0,E
2013,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,540,"12,600",0,E
2011,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"37,378","327,221",0,E
2012,IMP,GROUNDFISH HADDOCK FROZEN,NORWAY,"9,634,958","29,508,821",0,E
2012,IMP,GROUNDFISH COD ATLANTIC FROZEN,NORWAY,"48,853","166,445",0,E
2012,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"207,161","1,288,716",0,E
2012,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"213,363","909,183",0,E
2012,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"27,284","377,423",0,E
2012,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,"1,699,818","13,796,055",0,E
2012,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"54,623","715,389",0,E
2012,IMP,GROUNDFISH COD NSPF FROZEN,NORWAY,"10,544","12,653",0,E
2012,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"2,321","29,184",0,E
2012,IMP,GROUNDFISH HADDOCK FROZEN,ICELAND,"328,132","1,001,677",0,E
2012,IMP,GROUNDFISH HADDOCK FILLET FRESH,NORWAY,"2,062","12,724",0,E
2012,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,762,"5,040",0,E
2013,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"6,989","36,026",0,E
2013,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,360,"2,640",0,E
2013,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"18,804","122,573",0,E
2015,IMP,GROUNDFISH HADDOCK FROZEN,NORWAY,"146,616","676,878",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"1,055,872","10,695,939",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"33,139","373,932",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"395,491","4,634,396",0,E
2015,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"53,547","695,056",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"2,064","10,087",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"8,037","64,837",0,E
2015,IMP,GROUNDFISH HADDOCK FRESH,NORWAY,"8,497","30,737",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"3,312","16,696",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,379,"2,160",0,E
2016,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,"76,046","607,752",0,E
2016,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"282,783","3,193,833",0,E
2016,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"54,941","623,268",0,E
2016,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"53,061","763,200",0,E
2016,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"76,152","965,743",0,E
2016,IMP,GROUNDFISH COD NSPF FILLET FRESH,NORWAY,"53,388","684,504",0,E
2016,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"133,308","1,088,433",0,E
2014,IMP,GROUNDFISH COD ATLANTIC FROZEN,ICELAND,"5,854","27,999",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"53,182","674,321",0,E
2015,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"1,656","19,715",0,E
2016,IMP,GROUNDFISH HADDOCK FRESH,NORWAY,498,"2,747",0,E
2015,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,56,"2,900",0,E
2015,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,227,"2,575",0,E
2015,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"5,040","68,495",0,E
2015,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"4,792","70,676",0,E
2014,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"2,857","31,500",0,E
2015,IMP,GROUNDFISH COD NSPF MEAT FRESH,NORWAY,872,"7,496",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,463,"5,790",0,E
2016,IMP,GROUNDFISH HADDOCK MEAT FROZEN > 6.8KG,ICELAND,"1,871","12,825",0,E
2016,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"66,769","887,598",0,E
2016,IMP,GROUNDFISH HADDOCK FRESH,ICELAND,594,"9,646",0,E
2015,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,553,"6,954",0,E
2016,IMP,GROUNDFISH HADDOCK MEAT FRESH,NORWAY,333,"3,412",0,E
2016,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"1,139","14,160",0,E
2014,IMP,GROUNDFISH COD NSPF FROZEN,NORWAY,200,"2,400",0,E
2016,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"1,488","12,603",0,E
2016,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,533,"4,876",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"662,447","3,859,709",0,E
2017,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"1,006,498","14,459,125",0,E
2017,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"103,809","1,421,205",0,E
2017,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"102,156","952,321",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"1,908,760","24,746,599",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"23,861","273,891",0,E
2017,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"15,142","56,024",0,E
2017,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"26,670","385,098",0,E
2017,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,NORWAY,"2,021","10,780",0,E
2017,IMP,GROUNDFISH HADDOCK FRESH,NORWAY,"22,270","49,199",0,E
2017,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"2,509","30,452",0,E
2017,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"3,220","38,575",0,E
2017,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"4,223","66,287",0,E
2017,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"57,080","971,248",0,E
2017,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,499,"6,320",0,E
2017,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"2,100","42,800",0,E
2017,IMP,GROUNDFISH HADDOCK MEAT FROZEN > 6.8KG,NORWAY,"23,950","76,560",0,E
2017,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"33,935","433,913",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"4,990","40,257",0,E
2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"70,831","425,609",0,E
2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"588,135","7,946,209",0,E
2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,NORWAY,"69,191","671,348",0,E
2018,IMP,GROUNDFISH COD NSPF MEAT FRESH,ICELAND,"1,172","13,000",0,E
2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,907,"13,800",0,E
2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,NORWAY,"1,792","14,399",0,E
2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"22,416","228,086",0,E
2018,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,408,"5,790",0,E
2018,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"25,430","342,436",0,E
2018,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"114,415","409,059",0,E
2018,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,"18,383","231,480",0,E
2018,IMP,GROUNDFISH COD NSPF FRESH,NORWAY,"8,724","49,591",0,E
2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"59,690","552,584",0,E
2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"34,655","439,856",0,E
2018,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"5,224","47,577",0,E
2018,IMP,"GROUNDFISH COD,CUSK,HADDOCK,HAKE,POLLOCK SMOKED",ICELAND,"6,250","16,298",0,E
2018,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,ICELAND,"8,152","83,425",0,E
2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"9,251","107,280",0,E
2021,IMP,GROUNDFISH HADDOCK FRESH,NORWAY,"506,255","2,320,802",0,E
2021,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"24,050","366,542",0,E
2021,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"89,179","869,037",0,E
2021,IMP,GROUNDFISH COD NSPF FROZEN,NORWAY,"14,503","58,858",0,E
2021,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,NORWAY,"33,883","401,110",0,E
2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"196,885","1,619,739",0,E
2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"1,530,540","18,192,522",0,E
2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"54,551","633,492",0,E
2019,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"4,159","32,540",0,E
2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"1,077,113","13,459,672",0,E
2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"75,906","950,942",0,E
2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"78,062","1,052,745",0,E
2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,243,"2,652",0,E
2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"1,093,624","15,596,155",0,E
2020,IMP,GROUNDFISH COD NSPF MINCED FROZEN > 6.8KG,ICELAND,"82,875","173,823",0,E
2019,IMP,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"58,089","269,723",0,E
2020,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"10,623","129,525",0,E
2020,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"134,962","1,191,168",0,E
2020,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,"4,142","49,329",0,E
2019,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,232,"3,465",0,E
2019,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"12,668","179,015",0,E
2019,IMP,GROUNDFISH COD NSPF MINCED FROZEN > 6.8KG,ICELAND,"112,560","247,541",0,E
2019,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,226,"3,830",0,E
2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,295,"4,595",0,E
2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"47,588","638,362",0,E
2019,IMP,GROUNDFISH HADDOCK FROZEN,NORWAY,"54,506","242,552",0,E
2020,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"19,205","214,198",0,E
2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"1,403","20,814",0,E
2019,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,275,"3,960",0,E
2019,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"115,608","809,552",0,E
2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"1,544","25,944",0,E
2019,IMP,GROUNDFISH HADDOCK MEAT FRESH,NORWAY,"3,418","41,103",0,E
2019,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,315,"4,120",0,E
2020,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"18,560","104,130",0,E
2020,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"8,151","26,980",0,E
2020,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"95,509","986,173",0,E
2020,IMP,GROUNDFISH HADDOCK MEAT FRESH,NORWAY,"2,431","30,510",0,E
2021,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,680,"9,000",0,E
2021,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,912,"12,705",0,E
2022,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"4,995","88,119",0,E
2022,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"18,963","242,929",0,E
2022,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"7,700","170,236",0,E
2022,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"49,703","728,026",0,E
2023,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"303,666","4,528,014",0,E
2023,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"19,137","288,304",0,E
2023,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"731,964","11,438,727",0,E
2023,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"7,347","113,167",0,E
2022,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,595,"9,402",0,E
2022,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"352,745","1,874,404",0,E
2023,IMP,GROUNDFISH COD NSPF MEAT FRESH,ICELAND,"129,884","981,476",0,E
2022,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"24,300","359,530",0,E
2022,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"12,710","111,600",0,E
2022,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"1,058","12,499",0,E
2022,IMP,GROUNDFISH HADDOCK FRESH,ICELAND,817,"13,480",0,E
2022,IMP,GROUNDFISH COD NSPF FROZEN,NORWAY,"51,288","267,352",0,E
2023,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"9,703","158,766",0,E
2023,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,907,"12,800",0,E
2023,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,ICELAND,226,"3,357",0,E
2023,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"5,050","94,392",0,E
2023,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"58,050","1,464,604",0,E
2023,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"2,409","18,848",0,E
2022,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,530,"5,733",0,E
2022,IMP,GROUNDFISH COD NSPF FILLET FRESH,NORWAY,"23,553","138,610",0,E
2022,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,953,"13,557",0,E
2011,IMP,GROUNDFISH HADDOCK FROZEN,NORWAY,"7,896,208","24,772,324",0,E
2014,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,ICELAND,"117,661","652,234",0,E
2014,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"128,042","1,648,321",0,E
2014,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"12,788","173,350",0,E
2014,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"25,405","363,151",0,E
2011,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"1,775","19,468",0,E
2011,IMP,GROUNDFISH COD NSPF FILLET FRESH,NORWAY,"1,482","8,385",0,E
2014,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,868,"7,150",0,E
2014,IMP,GROUNDFISH HADDOCK FRESH,NORWAY,"545,192","2,446,956",0,E
2015,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,"82,987","706,808",0,E
2015,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,832,"8,073",0,E
2014,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"3,419","42,080",0,E
2011,IMP,GROUNDFISH COD ATLANTIC FILLET FROZEN,ICELAND,"1,182,030","9,424,097",0,E
2011,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE > 6.8KG,NORWAY,"67,021","1,005,557",0,E
2010,IMP,GROUNDFISH COD NSPF MINCED FROZEN > 6.8KG,ICELAND,"157,652","309,672",0,E
2010,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"14,846","177,606",0,E
2010,IMP,GROUNDFISH COD ATLANTIC FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"396,964","1,777,909",0,E
2010,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"1,200","24,204",0,E
2010,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"456,045","3,441,673",0,E
2010,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"24,710","145,920",0,E
2010,IMP,GROUNDFISH COD ATLANTIC FILLET FROZEN,NORWAY,"6,548","61,763",0,E
2010,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"10,269","76,240",0,E
2010,IMP,GROUNDFISH HADDOCK FROZEN,ICELAND,"7,165","20,592",0,E
2010,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE > 6.8KG,NORWAY,"43,863","712,302",0,E
2011,IMP,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"496,027","2,632,930",0,E
2011,IMP,GROUNDFISH COD ATLANTIC FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"149,655","804,407",0,E
2013,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"226,593","1,171,098",0,E
2013,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"56,497","556,998",0,E
2013,IMP,GROUNDFISH HADDOCK FILLET FRESH,NORWAY,"65,908","601,180",0,E
2013,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"136,737","996,029",0,E
2013,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"1,044","12,702",0,E
2013,IMP,GROUNDFISH HADDOCK FROZEN,NORWAY,"2,802,313","11,138,306",0,E
2013,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,ICELAND,"13,802","46,794",0,E
2013,IMP,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"2,694","13,828",0,E
2011,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"17,020","126,648",0,E
